"","squares","SAR","oxyautumn","oxyspring","oxysummer","oxywinter"
"1020","1601:219:485:2",0,3.01449845631917,3.90236279169718,3.91821996370951,2.98383220036825
"1021","1601:219:486:1",0,3.01449845631917,3.90236279169718,3.91821996370951,2.98383220036825
"1022","1601:219:486:2",0,2.1120031674703,2.39302473068237,2.80434227784475,2.00891346931457
"1023","1601:219:487:1",0,2.1120031674703,2.39302473068237,2.80434227784475,2.00891346931457
"1024","1601:219:487:2",0,1.87387210528056,2.1836253563563,2.47508268356323,1.73784039815267
"1025","1601:219:488:1",0,1.87387210528056,2.1836253563563,2.47508268356323,1.73784039815267
"1026","1601:219:488:2",0,1.4454433520635,1.68217674096425,1.75388065179189,1.28712692260742
"1027","1601:219:489:1",0,1.4454433520635,1.68217674096425,1.75388065179189,1.28712692260742
"1028","1601:219:489:2",0,0.399081529180209,0.283097155888875,0.205234312514464,0.386710585157076
"1029","1602:110:380:1",0,0.399081529180209,0.283097155888875,0.205234312514464,0.386710585157076
"1030","1602:110:380:2",0,0.251684724787871,0.00840306868776679,0,0.179800128921246
"1031","1602:110:381:1",0,0.251684724787871,0.00840306868776679,0,0.179800128921246
"1032","1602:110:381:2",0,0.353552912854745,0.0228688057977706,0,0.224638081714511
"1033","1602:110:382:1",0,0.353552912854745,0.0228688057977706,0,0.224638081714511
"1034","1602:110:382:2",0,1.07804776032766,0.489354713757833,0.970961920420329,0.707492584983508
"1035","1602:110:383:1",0,1.07804776032766,0.489354713757833,0.970961920420329,0.707492584983508
"1036","1602:110:383:2",0,2.30972587267558,1.09598030249278,2.31309099197388,1.53179245789846
"1037","1602:110:384:1",0,2.30972587267558,1.09598030249278,2.31309099197388,1.53179245789846
"1038","1602:110:384:2",0,3.77637470563253,2.87878673871358,3.72980276743571,3.22607739766439
"1039","1602:110:485:1",0,3.77637470563253,2.87878673871358,3.72980276743571,3.22607739766439
"1040","1601:217:476:4",0,3.02998735109965,5.56132365862528,4.70434865951538,5.43422339757283
"1041","1601:217:477:3",0,3.02998735109965,5.56132365862528,4.70434865951538,5.43422339757283
"1042","1601:217:477:4",0,2.0244783560435,4.42180236180623,3.80919043223063,4.34403667449951
"1043","1601:217:478:3",0,2.0244783560435,4.42180236180623,3.80919043223063,4.34403667449951
"1044","1601:217:478:4",0,0.748325288295746,2.64958745638529,1.63625724315643,1.8806836694479
"1045","1601:217:479:3",0,0.748325288295746,2.64958745638529,1.63625724315643,1.8806836694479
"1046","1601:217:479:4",0.0060806929501812,0.613766787449519,1.58773218393326,0.692942567666372,1.60697393740217
"1047","1601:218:370:3",0,0.613766787449519,1.58773218393326,0.692942567666372,1.60697393740217
"1048","1601:218:370:4",0,0.573497813940048,1.03092682758967,0.328100362420082,1.36168269589543
"1049","1601:218:371:3",0,0.573497813940048,1.03092682758967,0.328100362420082,1.36168269589543
"1050","1601:218:371:4",0,0.704231697320938,1.27950277725855,0.492932566006978,1.48482788999875
"1051","1601:218:372:3",0,0.704231697320938,1.27950277725855,0.492932566006978,1.48482788999875
"1052","1601:218:372:4",0,0.686452696720759,1.38871194124222,0.408022397756577,1.69043535788854
"1053","1601:218:373:3",0,0.686452696720759,1.38871194124222,0.408022397756577,1.69043535788854
"1054","1601:218:373:4",0,1.80674606959025,3.70599726041158,2.6479841709137,3.29211228688558
"1055","1601:218:374:3",0,1.80674606959025,3.70599726041158,2.6479841709137,3.29211228688558
"1056","1601:218:374:4",0.006558182823867,2.86413553555806,5.34500640233358,4.04557857513428,4.29653236071269
"1057","1601:218:475:3",0.0391830159219374,2.86413553555806,5.34500640233358,4.04557857513428,4.29653236071269
"1058","1601:219:374:4",0,2.99527983665466,3.94790744781494,3.55122625033061,3.93177067438761
"1059","1601:219:475:3",0,2.99527983665466,3.94790744781494,3.55122625033061,3.93177067438761
"1060","1601:219:475:4",0,2.46049217383067,2.93068807125092,2.90544144312541,2.39351834456126
"1061","1601:219:476:3",0,2.46049217383067,2.93068807125092,2.90544144312541,2.39351834456126
"1062","1601:219:476:4",0,2.15296065807343,2.33529048760732,2.76059038639069,1.96635953585307
"1063","1601:219:477:3",0,2.15296065807343,2.33529048760732,2.76059038639069,1.96635953585307
"1064","1601:219:477:4",0,2.00993585586548,2.19707515239716,2.55830427010854,1.78838121891022
"1065","1601:219:478:3",0,2.00993585586548,2.19707515239716,2.55830427010854,1.78838121891022
"1066","1601:219:478:4",0,1.52638548612595,1.65658586819967,1.83152072429657,1.31457086404165
"1067","1601:219:479:3",0,1.52638548612595,1.65658586819967,1.83152072429657,1.31457086404165
"1068","1601:219:479:4",0,0.302363187074661,0.15326094130675,0.084265803049008,0.273998159666856
"1069","1602:110:370:3",0,0.302363187074661,0.15326094130675,0.084265803049008,0.273998159666856
"1070","1602:110:370:4",0,0.273565716420611,0.00621359744885315,0,0.173638912461077
"1071","1602:110:371:3",0,0.273565716420611,0.00621359744885315,0,0.173638912461077
"1072","1602:110:371:4",0,0.377698865936448,0.0162046352090935,0,0.210002266615629
"1073","1602:110:372:3",0,0.377698865936448,0.0162046352090935,0,0.210002266615629
"1074","1602:110:372:4",0,1.02532728910446,0.399121590455373,0.849974671999613,0.637107532223066
"1075","1602:110:373:3",0,1.02532728910446,0.399121590455373,0.849974671999613,0.637107532223066
"1076","1602:110:373:4",0,2.20417761802673,1.07035048802694,2.22564573287964,1.41452364126841
"1077","1602:110:374:3",0,2.20417761802673,1.07035048802694,2.22564573287964,1.41452364126841
"1078","1602:110:374:4",0,2.76662462552388,0.928460419178009,2.63381912708282,1.71805411974589
"1079","1602:110:475:3",0,2.76662462552388,0.928460419178009,2.63381912708282,1.71805411974589
"1080","1601:217:477:2",0,2.5300767660141,5.00224366188049,4.45722940762838,4.81316979726156
"1081","1601:217:478:1",0,2.5300767660141,5.00224366188049,4.45722940762838,4.81316979726156
"1082","1601:217:478:2",0,1.24404883384705,3.69642739295959,2.65133716265361,2.92385191122691
"1083","1601:217:479:1",0,1.24404883384705,3.69642739295959,2.65133716265361,2.92385191122691
"1084","1601:217:479:2",0,1.0141330242157,3.06455656687419,1.74404542446136,2.17204798857371
"1085","1601:218:370:1",0,1.0141330242157,3.06455656687419,1.74404542446136,2.17204798857371
"1086","1601:218:370:2",0,0.92222143014272,2.41402265230815,1.16224097013473,1.98317278226217
"1087","1601:218:371:1",0,0.92222143014272,2.41402265230815,1.16224097013473,1.98317278226217
"1088","1601:218:371:2",0,1.06261969804764,2.62948931058248,1.32951463063558,2.3212545633316
"1089","1601:218:372:1",0,1.06261969804764,2.62948931058248,1.32951463063558,2.3212545633316
"1090","1601:218:372:2",0,1.00257137219111,2.78445586363474,1.11501236359278,2.24016559123993
"1091","1601:218:373:1",0,1.00257137219111,2.78445586363474,1.11501236359278,2.24016559123993
"1092","1601:218:373:2",0,2.27960847218831,4.47497091293335,3.49003526369731,3.86331411202749
"1093","1601:218:374:1",0,2.27960847218831,4.47497091293335,3.49003526369731,3.86331411202749
"1094","1601:219:372:2",0,3.15150303840637,4.12156106630961,3.6513446966807,4.43203779856364
"1095","1601:219:373:1",0,3.15150303840637,4.12156106630961,3.6513446966807,4.43203779856364
"1096","1601:219:373:2",0,2.90142332712809,3.75398178100586,3.42879598935445,4.02203831672668
"1097","1601:219:374:1",0,2.90142332712809,3.75398178100586,3.42879598935445,4.02203831672668
"1098","1601:219:374:2",0,2.75384640693665,3.7424208799998,3.25738596916199,3.36002533435822
"1099","1601:219:475:1",0.003291498516028,2.75384640693665,3.7424208799998,3.25738596916199,3.36002533435822
"1100","1601:219:475:2",0,2.72081221739451,3.44261951446533,3.32517468134562,2.61933932304382
"1101","1601:219:476:1",0,2.72081221739451,3.44261951446533,3.32517468134562,2.61933932304382
"1102","1601:219:476:2",0,2.24779076576233,2.35550740559896,2.76562009652456,1.96855462392171
"1103","1601:219:477:1",0,2.24779076576233,2.35550740559896,2.76562009652456,1.96855462392171
"1104","1601:219:477:2",0,2.1109249830246,2.17857617537181,2.58648687998454,1.81490285396576
"1105","1601:219:478:1",0,2.1109249830246,2.17857617537181,2.58648687998454,1.81490285396576
"1106","1601:219:478:2",0,1.58065041303635,1.62164993286133,1.84266083240509,1.33600790898005
"1107","1601:219:479:1",0,1.58065041303635,1.62164993286133,1.84266083240509,1.33600790898005
"1108","1601:219:479:2",0,0.174518994366129,0.0382527543231845,0.0179786398385962,0.17468911310037
"1109","1602:110:370:1",0,0.174518994366129,0.0382527543231845,0.0179786398385962,0.17468911310037
"1110","1602:110:370:2",0,0.267198507487774,0.00181594866638382,0,0.151169995342692
"1111","1602:110:371:1",0,0.267198507487774,0.00181594866638382,0,0.151169995342692
"1112","1602:110:371:2",0,0.39568801112473,0.00721599742149313,0,0.178320656654735
"1113","1602:110:372:1",0,0.39568801112473,0.00721599742149313,0,0.178320656654735
"1114","1602:110:372:2",0,0.505419964840015,0,0,0.16175975681593
"1115","1602:110:373:1",0,0.505419964840015,0,0,0.16175975681593
"1116","1602:110:373:2",0,1.01432055632273,0.122125761210918,0.627342114845912,0.482434839506944
"1117","1602:110:374:1",0,1.01432055632273,0.122125761210918,0.627342114845912,0.482434839506944
"1118","1602:110:374:2",0,2.46334192752838,0.799153137207031,2.503786277771,1.31959345340729
"1119","1602:110:475:1",0,2.46334192752838,0.799153137207031,2.503786277771,1.31959345340729
"1120","1602:110:475:2",0,3.39352893829346,2.30134806632996,3.21002206802368,2.80940536657969
"1121","1602:110:476:1",0,3.39352893829346,2.30134806632996,3.21002206802368,2.80940536657969
"1122","1601:217:468:4",0,1.84929622014364,4.36391173998515,3.71776243845622,4.26785424550374
"1123","1601:217:469:3",0,1.84929622014364,4.36391173998515,3.71776243845622,4.26785424550374
"1124","1601:217:469:4",0,0.883638632297516,3.10524697303772,1.29275430440903,2.47387999693553
"1125","1601:218:360:3",0,0.883638632297516,3.10524697303772,1.29275430440903,2.47387999693553
"1126","1601:218:360:4",0,0.920621065298716,2.77869760990143,1.05581830739975,2.28714463710785
"1127","1601:218:361:3",0,0.920621065298716,2.77869760990143,1.05581830739975,2.28714463710785
"1128","1601:218:361:4",0,1.12523711919785,3.0195919195811,1.3776341954867,2.48488664627075
"1129","1601:218:362:3",0,1.12523711919785,3.0195919195811,1.3776341954867,2.48488664627075
"1130","1601:218:362:4",0,1.50900466442108,3.78372734387716,2.32516464392344,2.85787727038066
"1131","1601:218:363:3",0,1.50900466442108,3.78372734387716,2.32516464392344,2.85787727038066
"1132","1601:218:363:4",0,2.9402082602183,5.53643379211426,4.2269553343455,4.51988515853882
"1133","1601:218:364:3",0,2.9402082602183,5.53643379211426,4.2269553343455,4.51988515853882
"1134","1601:219:362:4",0,3.0092604637146,3.85494426091512,3.60510398546855,4.11935963630676
"1135","1601:219:363:3",0,3.0092604637146,3.85494426091512,3.60510398546855,4.11935963630676
"1136","1601:219:363:4",0,2.75595771471659,3.64816861152649,3.34568583170573,3.48721037705739
"1137","1601:219:364:3",0,2.75595771471659,3.64816861152649,3.34568583170573,3.48721037705739
"1138","1601:219:364:4",0,2.52789970239004,3.2752811272939,2.80103379090627,2.92423192660014
"1139","1601:219:465:3",0,2.52789970239004,3.2752811272939,2.80103379090627,2.92423192660014
"1140","1601:219:465:4",0,2.30237529277801,2.43943183422089,2.39622228940328,2.09284190336863
"1141","1601:219:466:3",0,2.30237529277801,2.43943183422089,2.39622228940328,2.09284190336863
"1142","1601:219:466:4",0,2.40916417439779,2.48526838620504,2.85170718034108,2.0497465689977
"1143","1601:219:467:3",0,2.40916417439779,2.48526838620504,2.85170718034108,2.0497465689977
"1144","1601:219:467:4",0,2.22661209901174,2.18704454898834,2.62559909025828,1.84419691562653
"1145","1601:219:468:3",0,2.22661209901174,2.18704454898834,2.62559909025828,1.84419691562653
"1146","1601:219:468:4",0,1.61648108959198,1.59698748588562,1.81850201288859,1.35647869904836
"1147","1601:219:469:3",0,1.61648108959198,1.59698748588562,1.81850201288859,1.35647869904836
"1148","1601:219:469:4",0,0.131881570070982,0.0193692641798407,0.0127626063767821,0.133805674314499
"1149","1602:110:360:3",0,0.131881570070982,0.0193692641798407,0.0127626063767821,0.133805674314499
"1150","1602:110:360:4",0,0.20707719810307,0,0,0.112054020143114
"1151","1602:110:361:3",0,0.20707719810307,0,0,0.112054020143114
"1152","1602:110:361:4",0,0.390017141525944,0.000396420434117317,0,0.150961716783543
"1153","1602:110:362:3",0,0.390017141525944,0.000396420434117317,0,0.150961716783543
"1154","1602:110:362:4",0,0.573110072811445,0.0244335347476105,0.0286921616022786,0.279657418032487
"1155","1602:110:363:3",0,0.573110072811445,0.0244335347476105,0.0286921616022786,0.279657418032487
"1156","1602:110:363:4",0,1.54032205343246,0.616628362735112,1.19124499956767,0.957389555374781
"1157","1602:110:364:3",0,1.54032205343246,0.616628362735112,1.19124499956767,0.957389555374781
"1158","1602:110:364:4",0,1.76250000794729,0.371742097536723,1.5172144929568,0.786583757400513
"1159","1602:110:465:3",0,1.76250000794729,0.371742097536723,1.5172144929568,0.786583757400513
"1160","1602:110:465:4",0,3.31805257797241,2.14642930030823,3.32425443331401,2.4363344113032
"1161","1602:110:466:3",0,3.31805257797241,2.14642930030823,3.32425443331401,2.4363344113032
"1162","1601:217:468:2",0,2.64060966968536,5.23027936617533,4.57799797058105,4.88310720125834
"1163","1601:217:469:1",0,2.64060966968536,5.23027936617533,4.57799797058105,4.88310720125834
"1164","1601:217:469:2",0,1.37897771199544,3.83164210319519,2.65762374401092,3.13845640023549
"1165","1601:218:360:1",0,1.37897771199544,3.83164210319519,2.65762374401092,3.13845640023549
"1166","1601:218:360:2",0,1.24207337697347,3.54111631711324,1.80896674791972,2.88090678056081
"1167","1601:218:361:1",0,1.24207337697347,3.54111631711324,1.80896674791972,2.88090678056081
"1168","1601:218:361:2",0,1.48754614591599,3.88090624809265,2.37491466999054,2.8351956764857
"1169","1601:218:362:1",0,1.48754614591599,3.88090624809265,2.37491466999054,2.8351956764857
"1170","1601:218:362:2",0,2.07348476250966,4.53708270390828,3.39749131202698,3.97712496121724
"1171","1601:218:363:1",0,2.07348476250966,4.53708270390828,3.39749131202698,3.97712496121724
"1172","1601:219:361:2",0,3.06170903841654,3.91581169764201,3.62916417121887,4.14319618542989
"1173","1601:219:362:1",0,3.06170903841654,3.91581169764201,3.62916417121887,4.14319618542989
"1174","1601:219:362:2",0,2.7820837577184,3.59229327837626,3.39588624636332,3.84413749376933
"1175","1601:219:363:1",0,2.7820837577184,3.59229327837626,3.39588624636332,3.84413749376933
"1176","1601:219:363:2",0,2.5741189956665,3.29699023564657,2.98379548390706,3.11681332588196
"1177","1601:219:364:1",0,2.5741189956665,3.29699023564657,2.98379548390706,3.11681332588196
"1178","1601:219:364:2",0,2.75911566416422,3.49067190488179,3.22860237757365,3.01894637743632
"1179","1601:219:465:1",0,2.75911566416422,3.49067190488179,3.22860237757365,3.01894637743632
"1180","1601:219:465:2",0,2.61161940892537,2.88583229382833,2.92925662994385,2.34733587900798
"1181","1601:219:466:1",0,2.61161940892537,2.88583229382833,2.92925662994385,2.34733587900798
"1182","1601:219:466:2",0,2.56711560885111,2.58972432613373,2.93933652242025,2.13785595099131
"1183","1601:219:467:1",0,2.56711560885111,2.58972432613373,2.93933652242025,2.13785595099131
"1184","1601:219:467:2",0,2.36037717660268,2.23737380504608,2.66507740815481,1.89377164840698
"1185","1601:219:468:1",0,2.36037717660268,2.23737380504608,2.66507740815481,1.89377164840698
"1186","1601:219:468:2",0,1.63666682640711,1.60210003058116,1.78594118754069,1.3968336780866
"1187","1601:219:469:1",0,1.63666682640711,1.60210003058116,1.78594118754069,1.3968336780866
"1188","1602:110:360:2",0,0.273064605394999,0.0469602890933553,0,0.187670888130863
"1189","1602:110:361:1",0,0.273064605394999,0.0469602890933553,0,0.187670888130863
"1190","1602:110:361:2",0,0.430957907189925,0.0733273764451345,0.0106604552206894,0.266289076209068
"1191","1602:110:362:1",0,0.430957907189925,0.0733273764451345,0.0106604552206894,0.266289076209068
"1192","1602:110:362:2",0,0.583420288066069,0.0414609702924887,0.0122418957044526,0.332380084941785
"1193","1602:110:363:1",0,0.583420288066069,0.0414609702924887,0.0122418957044526,0.332380084941785
"1194","1602:110:363:2",0,0.752493364612261,0.0815971178313096,0.0998104626933733,0.430321422467629
"1195","1602:110:364:1",0,0.752493364612261,0.0815971178313096,0.0998104626933733,0.430321422467629
"1196","1602:110:364:2",0,2.49694694677989,1.25510452191035,2.3436638991038,1.43515053192774
"1197","1602:110:465:1",0,2.49694694677989,1.25510452191035,2.3436638991038,1.43515053192774
"1198","1602:110:465:2",0,2.85760273138682,1.28587052424749,2.86024598280589,1.77111430168152
"1199","1602:110:466:1",0,2.85760273138682,1.28587052424749,2.86024598280589,1.77111430168152
"1200","1601:217:459:4",0,2.37345174153646,4.91414395968119,4.0939931233724,4.4848784605662
"1201","1601:218:350:3",0,2.37345174153646,4.91414395968119,4.0939931233724,4.4848784605662
"1202","1601:218:350:4",0,1.97991480827332,4.33707133928935,3.22229821681976,3.92806348005931
"1203","1601:218:351:3",0,1.97991480827332,4.33707133928935,3.22229821681976,3.92806348005931
"1204","1601:218:351:4",0,2.25422465801239,4.62856733004252,3.44682510693868,3.8422691822052
"1205","1601:218:352:3",0,2.25422465801239,4.62856733004252,3.44682510693868,3.8422691822052
"1206","1601:218:352:4",0,2.84943231741587,5.64829082489014,4.22893869082133,4.67033608754476
"1207","1601:218:353:3",0,2.84943231741587,5.64829082489014,4.22893869082133,4.67033608754476
"1208","1601:219:350:4",0,3.10261384646098,4.02711453437805,3.63294107119242,4.13980297247569
"1209","1601:219:351:3",0,3.10261384646098,4.02711453437805,3.63294107119242,4.13980297247569
"1210","1601:219:351:4",0,2.16232964197795,2.85525148709615,2.42860515117645,3.46938559214274
"1211","1601:219:352:3",0,2.16232964197795,2.85525148709615,2.42860515117645,3.46938559214274
"1212","1601:219:352:4",0,2.60093213717143,3.27453366915385,2.97802476882935,3.36039372285207
"1213","1601:219:353:3",0,2.60093213717143,3.27453366915385,2.97802476882935,3.36039372285207
"1214","1601:219:353:4",0,2.58542571862539,2.93822863101959,2.67199556827545,2.52796217600505
"1215","1601:219:354:3",0,2.58542571862539,2.93822863101959,2.67199556827545,2.52796217600505
"1216","1601:219:354:4",0,2.73375226656596,3.10015523433685,2.92583348751068,2.40857804616292
"1217","1601:219:455:3",0,2.73375226656596,3.10015523433685,2.92583348751068,2.40857804616292
"1218","1601:219:455:4",0,2.85389114220937,3.11734643777211,3.15685629844666,2.476131995519
"1219","1601:219:456:3",0,2.85389114220937,3.11734643777211,3.15685629844666,2.476131995519
"1220","1601:219:456:4",0,2.17300361792246,1.82898417313894,2.04539989630381,1.72023096084595
"1221","1601:219:457:3",0,2.17300361792246,1.82898417313894,2.04539989630381,1.72023096084595
"1222","1601:219:457:4",0,1.83222301006317,1.50641353925069,1.68044761816661,1.45947721799215
"1223","1601:219:458:3",0,1.83222301006317,1.50641353925069,1.68044761816661,1.45947721799215
"1224","1601:219:458:4",0,1.58012547890345,1.58584398428599,1.70339507261912,1.40943384965261
"1225","1601:219:459:3",0,1.58012547890345,1.58584398428599,1.70339507261912,1.40943384965261
"1226","1601:219:459:4",0,0.448593962192535,0.530013257265091,0.47573029200236,0.508445103963216
"1227","1602:110:350:3",0.0064615826436216,0.448593962192535,0.530013257265091,0.47573029200236,0.508445103963216
"1228","1602:110:350:4",0,0.208717716707421,0.0325654701019327,0,0.181626233396431
"1229","1602:110:351:3",0,0.208717716707421,0.0325654701019327,0,0.181626233396431
"1230","1602:110:351:4",0,0.417255595078071,0.0719336625188589,0.00516554436180741,0.296701847761869
"1231","1602:110:352:3",0,0.417255595078071,0.0719336625188589,0.00516554436180741,0.296701847761869
"1232","1602:110:352:4",0,0.588907695313295,0.0557182216395934,0.015960591348509,0.378236182530721
"1233","1602:110:353:3",0,0.588907695313295,0.0557182216395934,0.015960591348509,0.378236182530721
"1234","1602:110:353:4",0,0.966302629311879,0.28001755575339,0.286774538954099,0.657506808638573
"1235","1602:110:354:3",0,0.966302629311879,0.28001755575339,0.286774538954099,0.657506808638573
"1236","1602:110:354:4",0,1.34650661945343,0.279050063093503,0.735081619024277,0.624393386642138
"1237","1602:110:455:3",0,1.34650661945343,0.279050063093503,0.735081619024277,0.624393386642138
"1238","1602:110:455:4",0,3.49913760821025,2.37812140782674,3.56608317693075,2.49294540882111
"1239","1602:110:456:3",0,3.49913760821025,2.37812140782674,3.56608317693075,2.49294540882111
"1240","1601:217:459:2",0,2.80539270242055,5.43511427243551,4.42939443588257,4.71687075297038
"1241","1601:218:350:1",0,2.80539270242055,5.43511427243551,4.42939443588257,4.71687075297038
"1242","1601:218:350:2",0,2.9189358552297,5.43136240641276,4.33283259073893,4.59822562535604
"1243","1601:218:351:1",0,2.9189358552297,5.43136240641276,4.33283259073893,4.59822562535604
"1244","1601:219:350:2",0,2.11029473940531,2.77551067670186,2.23674472967784,3.23764146963755
"1245","1601:219:351:1",0,2.11029473940531,2.77551067670186,2.23674472967784,3.23764146963755
"1246","1601:219:351:2",0,2.18625269730886,2.51908586025238,2.19157102108002,2.45439879894257
"1247","1601:219:352:1",0,2.18625269730886,2.51908586025238,2.19157102108002,2.45439879894257
"1248","1601:219:352:2",0,2.61332166194916,2.89235942363739,2.71676205794016,2.4093696753184
"1249","1601:219:353:1",0,2.61332166194916,2.89235942363739,2.71676205794016,2.4093696753184
"1250","1601:219:353:2",0,2.830917151769,3.09847228527069,2.96714150905609,2.4620810508728
"1251","1601:219:354:1",0,2.830917151769,3.09847228527069,2.96714150905609,2.4620810508728
"1252","1601:219:354:2",0,2.95901209513346,3.1751903851827,3.10130707422892,2.49021181265513
"1253","1601:219:455:1",0,2.95901209513346,3.1751903851827,3.10130707422892,2.49021181265513
"1254","1601:219:455:2",0,3.02769045829773,3.17381485303243,3.25844518343608,2.51575895945231
"1255","1601:219:456:1",0,3.02769045829773,3.17381485303243,3.25844518343608,2.51575895945231
"1256","1601:219:456:2",0,2.46546858946482,2.12381246089935,2.39945305983225,1.88890677293142
"1257","1601:219:457:1",0,2.46546858946482,2.12381246089935,2.39945305983225,1.88890677293142
"1258","1601:219:457:2",0,2.1811395406723,1.9267681757609,2.16922549406687,1.74490948518117
"1259","1601:219:458:1",0,2.1811395406723,1.9267681757609,2.16922549406687,1.74490948518117
"1260","1601:219:458:2",0,0.496460350354513,0.31816924115022,0.237250597278277,0.474805510044098
"1261","1601:219:459:1",0,0.496460350354513,0.31816924115022,0.237250597278277,0.474805510044098
"1262","1602:110:350:2",0,0.273128854855895,0.0848174817860126,0.0304364473248521,0.24236819917957
"1263","1602:110:351:1",0,0.273128854855895,0.0848174817860126,0.0304364473248521,0.24236819917957
"1264","1602:110:351:2",0,0.34261438647906,0.0431570778290431,0,0.247622448205948
"1265","1602:110:352:1",0,0.34261438647906,0.0431570778290431,0,0.247622448205948
"1266","1602:110:352:2",0,0.544426867365837,0.0685970393319925,0.00191569918145736,0.386890495816867
"1267","1602:110:353:1",0,0.544426867365837,0.0685970393319925,0.00191569918145736,0.386890495816867
"1268","1602:110:353:2",0,0.578145043551922,0,0,0.338760708769162
"1269","1602:110:354:1",0,0.578145043551922,0,0,0.338760708769162
"1270","1602:110:354:2",0,1.88029509385427,0.803084468841553,1.23391286532084,1.09357367753983
"1271","1602:110:455:1",0,1.88029509385427,0.803084468841553,1.23391286532084,1.09357367753983
"1272","1602:110:455:2",0,2.97641397317251,1.29075793027878,2.86156421502431,1.83937326272329
"1273","1602:110:456:1",0,2.97641397317251,1.29075793027878,2.86156421502431,1.83937326272329
"1274","1601:218:249:4",0.0192670234822556,3.09216756820679,4.06761323610942,3.3958359559377,4.03492379188538
"1275","1601:219:140:3",0,3.09216756820679,4.06761323610942,3.3958359559377,4.03492379188538
"1276","1601:219:140:4",0.0193689351831566,2.55227320194244,3.11784772872925,2.79650926589966,3.14183904329936
"1277","1601:219:141:3",0,2.55227320194244,3.11784772872925,2.79650926589966,3.14183904329936
"1278","1601:219:141:4",0,2.54935568968455,2.90179188251495,2.64509386221568,2.71624190807343
"1279","1601:219:142:3",0,2.54935568968455,2.90179188251495,2.64509386221568,2.71624190807343
"1280","1601:219:142:4",0,2.85134085019429,3.09013147354126,2.94427160422007,2.70077248414358
"1281","1601:219:143:3",0,2.85134085019429,3.09013147354126,2.94427160422007,2.70077248414358
"1282","1601:219:143:4",0,3.01820859909058,3.16689257621765,3.11777529716492,2.62309113343557
"1283","1601:219:144:3",0,3.01820859909058,3.16689257621765,3.11777529716492,2.62309113343557
"1284","1601:219:144:4",0,3.09660747845968,3.13419434229533,3.1589427947998,2.55921127796173
"1285","1601:219:245:3",0,3.09660747845968,3.13419434229533,3.1589427947998,2.55921127796173
"1286","1601:219:245:4",0,2.82292314370473,2.50021754900614,2.60994780858358,2.1838210662206
"1287","1601:219:246:3",0,2.82292314370473,2.50021754900614,2.60994780858358,2.1838210662206
"1288","1601:219:246:4",0,2.71066078344981,2.39186070760091,2.64093527793884,2.08318947950999
"1289","1601:219:247:3",0,2.71066078344981,2.39186070760091,2.64093527793884,2.08318947950999
"1290","1601:219:247:4",0,1.76690937678019,1.68539866606394,1.74314409097036,1.55208820501963
"1291","1601:219:248:3",0,1.76690937678019,1.68539866606394,1.74314409097036,1.55208820501963
"1292","1601:219:248:4",0,0.7027514676253,0.803338619073232,0.710795877377192,0.853556849559148
"1293","1601:219:249:3",0.0130963414672872,0.7027514676253,0.803338619073232,0.710795877377192,0.853556849559148
"1294","1601:219:249:4",0,0.0646184278652072,0,0,0.100647820749631
"1295","1602:110:140:3",0,0.0646184278652072,0,0,0.100647820749631
"1296","1602:110:140:4",0,0.275111252566179,0.0914146927495798,0.0142037601287787,0.281801847120126
"1297","1602:110:141:3",0,0.275111252566179,0.0914146927495798,0.0142037601287787,0.281801847120126
"1298","1602:110:141:4",0,0.265791712887585,0.017550417377303,0,0.216497013966242
"1299","1602:110:142:3",0,0.265791712887585,0.017550417377303,0,0.216497013966242
"1300","1602:110:142:4",0,0.572898203879595,0.0723034357031186,0,0.413176293671131
"1301","1602:110:143:3",0,0.572898203879595,0.0723034357031186,0,0.413176293671131
"1302","1602:110:143:4",0,0.675401872893174,0.0293505955797931,0,0.421109530081352
"1303","1602:110:144:3",0,0.675401872893174,0.0293505955797931,0,0.421109530081352
"1304","1602:110:144:4",0,1.90792528788249,0.940410333871841,1.12619055112203,1.14696507255236
"1305","1602:110:245:3",0,1.90792528788249,0.940410333871841,1.12619055112203,1.14696507255236
"1306","1602:110:245:4",0,3.28737274805705,2.02502726713816,3.31483443578084,2.2747078816096
"1307","1602:110:246:3",0,3.28737274805705,2.02502726713816,3.31483443578084,2.2747078816096
"1308","1601:217:249:2",0,3.17450857162476,5.93047696749369,4.71058433850606,4.75093661944071
"1309","1601:218:140:1",0,3.17450857162476,5.93047696749369,4.71058433850606,4.75093661944071
"1310","1601:219:140:2",0,2.61103244622548,3.11479347546895,2.76511062781016,3.09097901185354
"1311","1601:219:141:1",0.0067006565042556,2.61103244622548,3.11479347546895,2.76511062781016,3.09097901185354
"1312","1601:219:141:2",0,2.61026101112366,2.89150270620982,2.61550985177358,2.76806535720825
"1313","1601:219:142:1",0,2.61026101112366,2.89150270620982,2.61550985177358,2.76806535720825
"1314","1601:219:142:2",0,2.91930747032166,3.08453610738118,2.91937355995178,2.87187280654907
"1315","1601:219:143:1",0,2.91930747032166,3.08453610738118,2.91937355995178,2.87187280654907
"1316","1601:219:143:2",0,3.09485654830933,3.12409687042236,3.11268917719523,2.75942703088125
"1317","1601:219:144:1",0,3.09485654830933,3.12409687042236,3.11268917719523,2.75942703088125
"1318","1601:219:144:2",0,3.17325409253438,3.11185682614644,3.17826244036357,2.66015818119049
